State,City,Year,week,precip_sum,temp_mean,aqi_proxy_pm25
Himachal Pradesh,Shimla,2025,26,53.5,17.87142857142857,23.350595238095238
Himachal Pradesh,Shimla,2025,27,47.8,17.771428571428572,26.375
Himachal Pradesh,Shimla,2025,28,64.1,17.342857142857145,21.28690476190476
Himachal Pradesh,Shimla,2025,29,37.9,17.657142857142855,22.73333333333333
Himachal Pradesh,Shimla,2025,30,70.5,17.62857142857143,21.62202380952381
Himachal Pradesh,Shimla,2025,31,101.89999999999999,17.357142857142858,22.623214285714283
Himachal Pradesh,Shimla,2025,32,55.6,16.857142857142858,27.826190476190476
Himachal Pradesh,Shimla,2025,33,110.9,16.985714285714288,20.402380952380952
Himachal Pradesh,Shimla,2025,34,56.3,16.685714285714287,17.801785714285714
Himachal Pradesh,Shimla,2025,35,91.69999999999999,16.4,14.985714285714286
Himachal Pradesh,Shimla,2025,36,101.8,15.585714285714285,14.198809523809524
Himachal Pradesh,Shimla,2025,37,31.7,16.428571428571427,18.89166666666667
Himachal Pradesh,Shimla,2025,38,14.7,15.485714285714286,30.113095238095237
Himachal Pradesh,Shimla,2025,39,5.0,16.385714285714286,30.185714285714283
Himachal Pradesh,Shimla,2025,40,5.9,14.485714285714286,33.03809523809524
Himachal Pradesh,Shimla,2025,41,55.6,10.257142857142856,13.370238095238093
Himachal Pradesh,Shimla,2025,42,1.3,12.228571428571428,22.969047619047622
Himachal Pradesh,Shimla,2025,43,5.6,10.957142857142857,23.603571428571428
Himachal Pradesh,Shimla,2025,44,0.9,10.442857142857141,31.364880952380954
Himachal Pradesh,Shimla,2025,45,6.6,8.671428571428573,26.08154761904762
Himachal Pradesh,Shimla,2025,46,0.0,6.585714285714286,17.26547619047619
Himachal Pradesh,Shimla,2025,47,0.0,6.3428571428571425,41.50833333333333
Himachal Pradesh,Shimla,2025,48,0.0,5.314285714285715,26.781547619047622
Himachal Pradesh,Shimla,2025,49,0.0,5.242857142857142,24.761309523809523
Himachal Pradesh,Shimla,2025,50,0.0,6.414285714285714,25.00297619047619
Himachal Pradesh,Shimla,2025,51,0.0,8.4,34.34404761904762
Himachal Pradesh,Shimla,2025,52,0.0,5.585714285714286,37.55
Jharkhand,Ranchi,2025,1,0.0,13.975,72.0984375
Jharkhand,Ranchi,2025,2,0.0,14.885714285714286,65.12440476190476
Jharkhand,Ranchi,2025,3,0.0,15.857142857142858,72.58035714285714
Jharkhand,Ranchi,2025,4,0.0,18.7,43.59642857142857
Jharkhand,Ranchi,2025,5,0.0,19.514285714285712,56.01190476190476
Jharkhand,Ranchi,2025,6,0.0,19.885714285714283,30.71547619047619
Jharkhand,Ranchi,2025,7,0.0,20.771428571428572,17.260119047619046
Jharkhand,Ranchi,2025,8,15.2,21.228571428571428,40.211309523809526
Jharkhand,Ranchi,2025,9,0.3,21.957142857142856,30.707738095238092
Jharkhand,Ranchi,2025,10,0.0,21.728571428571428,24.195238095238096
Jharkhand,Ranchi,2025,11,0.0,26.142857142857142,27.280952380952378
Jharkhand,Ranchi,2025,12,24.3,23.52857142857143,39.40297619047619
Jharkhand,Ranchi,2025,13,0.0,25.75714285714286,23.39047619047619
Jharkhand,Ranchi,2025,14,0.2,27.214285714285715,32.333333333333336
Jharkhand,Ranchi,2025,15,0.7999999999999999,26.814285714285713,28.031547619047622
Jharkhand,Ranchi,2025,16,12.8,26.0,40.69583333333333
Jharkhand,Ranchi,2025,17,0.0,29.957142857142856,33.17321428571429
Jharkhand,Ranchi,2025,18,28.8,24.75714285714286,36.52619047619047
Jharkhand,Ranchi,2025,19,2.5999999999999996,28.214285714285715,35.34702380952381
Jharkhand,Ranchi,2025,20,1.5,29.74285714285714,47.513690476190476
Jharkhand,Ranchi,2025,21,18.5,26.557142857142857,29.704761904761902
Jharkhand,Ranchi,2025,22,27.3,26.900000000000002,27.948809523809523
Jharkhand,Ranchi,2025,23,15.2,27.214285714285715,46.070238095238096
Jharkhand,Ranchi,2025,24,1.7000000000000002,27.87142857142857,41.233333333333334
Jharkhand,Ranchi,2025,25,394.1,24.942857142857143,21.370833333333334
Jharkhand,Ranchi,2025,26,92.4,25.12857142857143,22.01904761904762
Jharkhand,Ranchi,2025,27,62.6,25.0,21.711904761904762
Jharkhand,Ranchi,2025,28,88.8,24.642857142857142,26.120238095238093
Jharkhand,Ranchi,2025,29,43.0,25.342857142857145,26.482738095238098
Jharkhand,Ranchi,2025,30,78.3,25.52857142857143,23.978571428571428
Jharkhand,Ranchi,2025,31,88.5,24.8,18.56904761904762
Jharkhand,Ranchi,2025,32,53.5,25.17142857142857,36.99166666666667
Jharkhand,Ranchi,2025,33,18.6,25.25714285714286,23.929166666666667
Jharkhand,Ranchi,2025,34,85.0,24.0,9.277380952380952
Jharkhand,Ranchi,2025,35,16.3,24.842857142857145,14.956547619047617
Jharkhand,Ranchi,2025,36,49.0,24.357142857142858,17.04404761904762
Jharkhand,Ranchi,2025,37,31.6,25.17142857142857,23.135119047619046
Jharkhand,Ranchi,2025,38,51.9,24.657142857142855,25.478571428571428
Jharkhand,Ranchi,2025,39,39.2,24.385714285714283,20.892857142857142
Jharkhand,Ranchi,2025,40,37.0,24.099999999999998,18.617857142857144
Jharkhand,Ranchi,2025,41,2.3000000000000003,23.8,35.7875
Jharkhand,Ranchi,2025,42,1.5,22.571428571428573,43.32142857142857
Jharkhand,Ranchi,2025,43,0.0,23.942857142857143,70.10714285714286
Jharkhand,Ranchi,2025,44,58.5,22.62857142857143,26.71309523809524
Jharkhand,Ranchi,2025,45,0.0,19.914285714285715,45.35357142857143
Jharkhand,Ranchi,2025,46,0.0,16.900000000000002,63.11071428571429
Jharkhand,Ranchi,2025,47,0.0,17.82857142857143,67.55
Jharkhand,Ranchi,2025,48,0.0,16.6,66.31547619047619
Jharkhand,Ranchi,2025,49,0.0,16.185714285714287,57.164880952380955
Jharkhand,Ranchi,2025,50,0.0,15.614285714285714,63.11369047619048
Jharkhand,Ranchi,2025,51,0.0,14.957142857142857,103.90238095238094
Jharkhand,Ranchi,2025,52,0.0,13.742857142857144,74.56309523809524
Karnataka,Bengaluru,2025,1,0.5,20.9,43.1265625
Karnataka,Bengaluru,2025,2,0.0,21.0,35.323214285714286
Karnataka,Bengaluru,2025,3,7.1,21.12857142857143,28.02857142857143
Karnataka,Bengaluru,2025,4,0.0,21.599999999999998,30.489880952380954
Karnataka,Bengaluru,2025,5,0.0,22.814285714285713,32.69642857142857
Karnataka,Bengaluru,2025,6,0.0,23.599999999999998,36.55416666666667
Karnataka,Bengaluru,2025,7,0.0,24.457142857142856,31.822619047619046
Karnataka,Bengaluru,2025,8,0.0,25.357142857142858,28.183333333333334
Karnataka,Bengaluru,2025,9,0.0,24.585714285714285,20.83452380952381
Karnataka,Bengaluru,2025,10,0.0,27.057142857142857,30.333928571428572
Karnataka,Bengaluru,2025,11,4.8,25.67142857142857,19.076785714285716
Karnataka,Bengaluru,2025,12,23.900000000000002,26.342857142857145,25.254761904761907
Karnataka,Bengaluru,2025,13,0.0,26.900000000000002,32.624404761904756
Karnataka,Bengaluru,2025,14,11.1,25.82857142857143,30.77261904761905
Karnataka,Bengaluru,2025,15,6.5,26.885714285714283,31.291666666666668
Karnataka,Bengaluru,2025,16,12.8,26.74285714285714,46.698214285714286
Karnataka,Bengaluru,2025,17,0.0,28.442857142857143,30.651190476190475
Karnataka,Bengaluru,2025,18,15.000000000000002,27.62857142857143,38.26428571428571
Karnataka,Bengaluru,2025,19,8.8,27.114285714285717,30.041666666666668
Karnataka,Bengaluru,2025,20,52.0,25.085714285714285,22.53452380952381
Karnataka,Bengaluru,2025,21,54.3,23.042857142857144,8.482738095238094
Karnataka,Bengaluru,2025,22,30.4,22.914285714285715,6.435714285714286
Karnataka,Bengaluru,2025,23,7.2,24.742857142857144,16.764285714285716
Karnataka,Bengaluru,2025,24,39.8,22.97142857142857,8.13452380952381
Karnataka,Bengaluru,2025,25,18.6,23.057142857142857,5.70952380952381
Karnataka,Bengaluru,2025,26,19.0,23.185714285714287,5.775595238095238
Karnataka,Bengaluru,2025,27,21.9,23.142857142857142,5.216666666666667
Karnataka,Bengaluru,2025,28,21.4,23.514285714285712,6.546428571428571
Karnataka,Bengaluru,2025,29,87.80000000000001,22.342857142857145,5.046428571428571
Karnataka,Bengaluru,2025,30,57.1,21.885714285714283,4.510714285714285
Karnataka,Bengaluru,2025,31,11.2,22.914285714285715,10.12797619047619
Karnataka,Bengaluru,2025,32,48.1,22.8,12.851785714285715
Karnataka,Bengaluru,2025,33,65.1,21.385714285714283,5.925
Karnataka,Bengaluru,2025,34,13.8,22.24285714285714,11.032738095238095
Karnataka,Bengaluru,2025,35,40.6,22.3,6.976785714285714
Karnataka,Bengaluru,2025,36,25.0,22.400000000000002,7.330357142857143
Karnataka,Bengaluru,2025,37,13.3,23.142857142857142,18.64404761904762
Karnataka,Bengaluru,2025,38,60.4,22.2,10.999404761904762
Karnataka,Bengaluru,2025,39,27.1,22.25714285714286,6.643452380952381
Karnataka,Bengaluru,2025,40,25.900000000000002,23.171428571428574,10.995238095238095
Karnataka,Bengaluru,2025,41,74.9,23.02857142857143,31.06904761904762
Karnataka,Bengaluru,2025,42,52.199999999999996,22.585714285714285,15.388095238095238
Karnataka,Bengaluru,2025,43,38.1,22.24285714285714,11.483333333333334
Karnataka,Bengaluru,2025,44,5.2,22.2,16.648214285714285
Karnataka,Bengaluru,2025,45,7.1,22.442857142857143,29.301190476190477
Karnataka,Bengaluru,2025,46,0.7,22.457142857142856,39.736309523809524
Karnataka,Bengaluru,2025,47,8.7,21.74285714285714,19.6
Karnataka,Bengaluru,2025,48,6.3999999999999995,20.414285714285715,32.2
Karnataka,Bengaluru,2025,49,10.9,21.142857142857142,21.367261904761904
Karnataka,Bengaluru,2025,50,0.0,20.228571428571428,38.44583333333333
Karnataka,Bengaluru,2025,51,0.1,20.057142857142857,40.394642857142856
Karnataka,Bengaluru,2025,52,0.0,20.142857142857142,38.38333333333333
Kerala,Thiruvananthapuram,2025,1,0.5,27.05,33.2265625
Kerala,Thiruvananthapuram,2025,2,3.8000000000000003,27.0,30.905952380952378
Kerala,Thiruvananthapuram,2025,3,55.7,26.514285714285712,23.961309523809526
Kerala,Thiruvananthapuram,2025,4,2.6,27.099999999999998,26.353571428571428
Kerala,Thiruvananthapuram,2025,5,8.4,26.8,28.90297619047619
Kerala,Thiruvananthapuram,2025,6,1.7,27.428571428571427,25.770833333333332
Kerala,Thiruvananthapuram,2025,7,0.0,27.099999999999998,30.50357142857143
Kerala,Thiruvananthapuram,2025,8,0.4,27.271428571428572,22.148809523809526
Kerala,Thiruvananthapuram,2025,9,22.6,27.928571428571427,20.06845238095238
Kerala,Thiruvananthapuram,2025,10,9.3,27.814285714285713,21.9375
Kerala,Thiruvananthapuram,2025,11,18.0,27.25714285714286,15.13452380952381
Kerala,Thiruvananthapuram,2025,12,32.7,27.599999999999998,13.236309523809522
Kerala,Thiruvananthapuram,2025,13,24.0,27.857142857142858,19.635714285714286
Kerala,Thiruvananthapuram,2025,14,58.9,26.82857142857143,15.683928571428572
Kerala,Thiruvananthapuram,2025,15,55.2,27.114285714285717,15.842857142857142
Kerala,Thiruvananthapuram,2025,16,47.0,27.24285714285714,20.39345238095238
Kerala,Thiruvananthapuram,2025,17,49.099999999999994,26.75714285714286,13.239880952380954
Kerala,Thiruvananthapuram,2025,18,86.7,26.885714285714283,7.909523809523809
Kerala,Thiruvananthapuram,2025,19,18.200000000000003,27.97142857142857,18.348809523809525
Kerala,Thiruvananthapuram,2025,20,35.1,27.285714285714285,11.429761904761905
Kerala,Thiruvananthapuram,2025,21,116.20000000000002,26.17142857142857,8.986309523809524
Kerala,Thiruvananthapuram,2025,22,169.20000000000002,26.271428571428572,10.104761904761904
Kerala,Thiruvananthapuram,2025,23,19.400000000000002,26.75714285714286,13.34345238095238
Kerala,Thiruvananthapuram,2025,24,158.7,25.314285714285713,7.806547619047619
Kerala,Thiruvananthapuram,2025,25,52.300000000000004,25.728571428571428,9.786904761904761
Kerala,Thiruvananthapuram,2025,26,65.3,25.37142857142857,9.25297619047619
Kerala,Thiruvananthapuram,2025,27,11.7,26.17142857142857,9.786309523809523
Kerala,Thiruvananthapuram,2025,28,10.6,26.442857142857143,11.745833333333334
Kerala,Thiruvananthapuram,2025,29,112.3,24.685714285714287,8.320833333333335
Kerala,Thiruvananthapuram,2025,30,127.0,24.414285714285715,8.967261904761905
Kerala,Thiruvananthapuram,2025,31,22.0,25.771428571428572,10.425
Kerala,Thiruvananthapuram,2025,32,20.9,25.385714285714283,11.095833333333333
Kerala,Thiruvananthapuram,2025,33,76.3,24.842857142857145,10.202976190476189
Kerala,Thiruvananthapuram,2025,34,12.4,26.0,11.95892857142857
Kerala,Thiruvananthapuram,2025,35,56.199999999999996,25.5,9.229761904761904
Kerala,Thiruvananthapuram,2025,36,13.700000000000001,25.685714285714287,10.745833333333334
Kerala,Thiruvananthapuram,2025,37,3.3,26.614285714285717,12.20892857142857
Kerala,Thiruvananthapuram,2025,38,18.9,26.099999999999998,8.933333333333334
Kerala,Thiruvananthapuram,2025,39,95.8,25.142857142857142,7.982142857142857
Kerala,Thiruvananthapuram,2025,40,16.7,26.385714285714283,10.701785714285714
Kerala,Thiruvananthapuram,2025,41,30.3,26.985714285714288,15.087499999999999
Kerala,Thiruvananthapuram,2025,42,165.1,25.47142857142857,8.939880952380953
Kerala,Thiruvananthapuram,2025,43,126.0,24.928571428571427,6.872023809523809
Kerala,Thiruvananthapuram,2025,44,40.6,25.771428571428572,13.813095238095238
Kerala,Thiruvananthapuram,2025,45,17.2,25.74285714285714,12.461309523809524
Kerala,Thiruvananthapuram,2025,46,84.1,25.085714285714285,16.008333333333333
Kerala,Thiruvananthapuram,2025,47,125.3,25.214285714285715,10.461309523809524
Kerala,Thiruvananthapuram,2025,48,23.5,24.82857142857143,24.71011904761905
Kerala,Thiruvananthapuram,2025,49,11.4,26.400000000000002,26.379761904761907
Kerala,Thiruvananthapuram,2025,50,3.0,26.5,37.86309523809524
Kerala,Thiruvananthapuram,2025,51,9.6,25.642857142857142,32.52857142857143
Kerala,Thiruvananthapuram,2025,52,2.9,25.900000000000002,36.68273809523809
Madhya Pradesh,Bhopal,2025,1,0.0,16.7875,26.633854166666666
Madhya Pradesh,Bhopal,2025,2,0.5,16.4,42.87738095238095
Madhya Pradesh,Bhopal,2025,3,1.0,17.157142857142855,57.51369047619047
Madhya Pradesh,Bhopal,2025,4,0.0,19.47142857142857,40.95059523809524
Madhya Pradesh,Bhopal,2025,5,0.0,20.74285714285714,23.083333333333332
Madhya Pradesh,Bhopal,2025,6,0.0,21.0,28.024404761904766
Madhya Pradesh,Bhopal,2025,7,0.0,22.985714285714288,22.245833333333334
Madhya Pradesh,Bhopal,2025,8,0.0,23.657142857142855,20.751190476190477
Madhya Pradesh,Bhopal,2025,9,0.0,24.542857142857144,17.902380952380952
Madhya Pradesh,Bhopal,2025,10,0.0,23.928571428571427,17.130357142857143
Madhya Pradesh,Bhopal,2025,11,0.0,28.928571428571427,11.404166666666667
Madhya Pradesh,Bhopal,2025,12,0.0,27.32857142857143,18.0125
Madhya Pradesh,Bhopal,2025,13,0.0,28.885714285714283,15.780357142857142
Madhya Pradesh,Bhopal,2025,14,4.0,30.057142857142857,32.74523809523809
Madhya Pradesh,Bhopal,2025,15,0.0,32.42857142857143,18.423809523809524
Madhya Pradesh,Bhopal,2025,16,0.0,33.34285714285714,18.586904761904762
Madhya Pradesh,Bhopal,2025,17,0.1,33.44285714285714,20.877380952380953
Madhya Pradesh,Bhopal,2025,18,0.9,33.3,18.313095238095237
Madhya Pradesh,Bhopal,2025,19,7.999999999999999,28.571428571428573,19.430357142857144
Madhya Pradesh,Bhopal,2025,20,6.9,31.3,28.735714285714288
Madhya Pradesh,Bhopal,2025,21,2.1,31.557142857142857,30.35833333333333
Madhya Pradesh,Bhopal,2025,22,2.0,31.442857142857143,36.482142857142854
Madhya Pradesh,Bhopal,2025,23,8.7,29.842857142857145,32.026785714285715
Madhya Pradesh,Bhopal,2025,24,6.5,34.32857142857143,35.913690476190474
Madhya Pradesh,Bhopal,2025,25,67.6,27.414285714285715,13.072619047619046
Madhya Pradesh,Bhopal,2025,26,129.1,26.042857142857144,12.667261904761904
Madhya Pradesh,Bhopal,2025,27,82.1,25.428571428571427,11.242261904761905
Madhya Pradesh,Bhopal,2025,28,62.6,25.714285714285715,24.366071428571427
Madhya Pradesh,Bhopal,2025,29,76.7,26.02857142857143,29.16547619047619
Madhya Pradesh,Bhopal,2025,30,100.6,25.885714285714283,18.68095238095238
Madhya Pradesh,Bhopal,2025,31,141.79999999999998,25.114285714285717,16.261904761904763
Madhya Pradesh,Bhopal,2025,32,16.799999999999997,26.32857142857143,28.04345238095238
Madhya Pradesh,Bhopal,2025,33,31.7,26.514285714285712,25.973214285714285
Madhya Pradesh,Bhopal,2025,34,98.80000000000001,25.142857142857142,11.477380952380953
Madhya Pradesh,Bhopal,2025,35,67.5,25.771428571428572,21.86547619047619
Madhya Pradesh,Bhopal,2025,36,85.9,24.67142857142857,11.311904761904762
Madhya Pradesh,Bhopal,2025,37,7.4,26.514285714285712,26.95714285714286
Madhya Pradesh,Bhopal,2025,38,68.0,25.87142857142857,23.198214285714286
Madhya Pradesh,Bhopal,2025,39,31.7,26.442857142857143,20.491071428571427
Madhya Pradesh,Bhopal,2025,40,12.8,25.842857142857145,18.426190476190477
Madhya Pradesh,Bhopal,2025,41,0.8,24.67142857142857,27.58214285714286
Madhya Pradesh,Bhopal,2025,42,1.7,25.514285714285712,55.86845238095238
Madhya Pradesh,Bhopal,2025,43,13.2,25.057142857142857,52.59464285714286
Madhya Pradesh,Bhopal,2025,44,4.6,23.75714285714286,24.770833333333332
Madhya Pradesh,Bhopal,2025,45,0.9,22.042857142857144,27.30952380952381
Madhya Pradesh,Bhopal,2025,46,0.0,19.485714285714288,47.701190476190476
Madhya Pradesh,Bhopal,2025,47,0.0,19.442857142857143,77.1297619047619
Madhya Pradesh,Bhopal,2025,48,1.5,20.114285714285717,60.714285714285715
Madhya Pradesh,Bhopal,2025,49,0.0,18.32857142857143,42.90238095238095
Madhya Pradesh,Bhopal,2025,50,0.0,18.542857142857144,20.073809523809523
Madhya Pradesh,Bhopal,2025,51,0.0,17.571428571428573,34.82797619047619
Madhya Pradesh,Bhopal,2025,52,0.0,17.357142857142858,30.63154761904762
Maharashtra,Mumbai,2025,1,0.0,25.1125,57.02135416666667
Maharashtra,Mumbai,2025,2,0.0,24.642857142857142,59.94702380952381
Maharashtra,Mumbai,2025,3,0.0,25.97142857142857,77.18988095238095
Maharashtra,Mumbai,2025,4,0.0,26.099999999999998,64.32261904761906
Maharashtra,Mumbai,2025,5,0.0,25.085714285714285,48.09761904761905
Maharashtra,Mumbai,2025,6,0.0,25.957142857142856,54.72976190476191
Maharashtra,Mumbai,2025,7,0.0,27.400000000000002,40.82857142857143
Maharashtra,Mumbai,2025,8,0.0,28.62857142857143,36.00297619047619
Maharashtra,Mumbai,2025,9,0.0,29.25714285714286,53.61726190476191
Maharashtra,Mumbai,2025,10,0.0,29.12857142857143,37.624404761904756
Maharashtra,Mumbai,2025,11,0.0,29.771428571428572,59.36964285714286
Maharashtra,Mumbai,2025,12,0.0,28.142857142857142,30.180357142857144
Maharashtra,Mumbai,2025,13,0.0,28.942857142857143,32.39345238095238
Maharashtra,Mumbai,2025,14,1.6,30.428571428571427,50.34880952380953
Maharashtra,Mumbai,2025,15,0.1,29.75714285714286,33.15714285714286
Maharashtra,Mumbai,2025,16,0.0,29.32857142857143,25.265476190476193
Maharashtra,Mumbai,2025,17,0.0,29.585714285714285,30.70416666666667
Maharashtra,Mumbai,2025,18,0.0,29.7,25.132142857142856
Maharashtra,Mumbai,2025,19,21.5,28.228571428571428,18.232738095238094
Maharashtra,Mumbai,2025,20,7.6000000000000005,30.571428571428573,25.160119047619045
Maharashtra,Mumbai,2025,21,69.6,28.857142857142858,35.68333333333334
Maharashtra,Mumbai,2025,22,96.6,27.914285714285715,30.001785714285717
Maharashtra,Mumbai,2025,23,44.900000000000006,27.771428571428572,29.332738095238092
Maharashtra,Mumbai,2025,24,149.5,28.571428571428573,22.861309523809524
Maharashtra,Mumbai,2025,25,307.4,27.099999999999998,16.764285714285716
Maharashtra,Mumbai,2025,26,166.4,27.2,19.27261904761905
Maharashtra,Mumbai,2025,27,213.0,26.614285714285717,17.975
Maharashtra,Mumbai,2025,28,58.9,26.957142857142856,22.6625
Maharashtra,Mumbai,2025,29,100.1,26.885714285714283,21.77559523809524
Maharashtra,Mumbai,2025,30,137.8,26.400000000000002,17.979166666666668
Maharashtra,Mumbai,2025,31,45.9,26.642857142857142,19.107738095238094
Maharashtra,Mumbai,2025,32,19.9,26.857142857142858,22.985714285714284
Maharashtra,Mumbai,2025,33,149.9,26.12857142857143,16.435714285714283
Maharashtra,Mumbai,2025,34,372.6,26.185714285714287,14.33392857142857
Maharashtra,Mumbai,2025,35,82.3,26.314285714285713,21.7875
Maharashtra,Mumbai,2025,36,86.69999999999999,26.17142857142857,19.370238095238093
Maharashtra,Mumbai,2025,37,34.099999999999994,26.52857142857143,23.129166666666666
Maharashtra,Mumbai,2025,38,143.0,26.157142857142855,18.14345238095238
Maharashtra,Mumbai,2025,39,176.1,26.24285714285714,18.160714285714285
Maharashtra,Mumbai,2025,40,49.3,26.157142857142855,15.33095238095238
Maharashtra,Mumbai,2025,41,3.8000000000000003,27.457142857142856,36.7047619047619
Maharashtra,Mumbai,2025,42,9.4,29.785714285714285,51.4375
Maharashtra,Mumbai,2025,43,73.8,28.67142857142857,43.242261904761904
Maharashtra,Mumbai,2025,44,41.2,26.657142857142855,18.554761904761904
Maharashtra,Mumbai,2025,45,4.8,26.17142857142857,32.59940476190476
Maharashtra,Mumbai,2025,46,0.0,26.585714285714285,52.48690476190476
Maharashtra,Mumbai,2025,47,0.0,26.185714285714287,68.01488095238095
Maharashtra,Mumbai,2025,48,0.0,27.142857142857142,75.91428571428571
Maharashtra,Mumbai,2025,49,0.0,26.571428571428573,62.64821428571428
Maharashtra,Mumbai,2025,50,0.0,25.728571428571428,43.37202380952381
Maharashtra,Mumbai,2025,51,0.0,25.457142857142856,50.69464285714286
Maharashtra,Mumbai,2025,52,0.0,24.885714285714283,48.39702380952381
Manipur,Imphal,2025,1,0.0,14.6125,30.193749999999998
Manipur,Imphal,2025,2,5.7,14.957142857142857,37.56904761904762
Manipur,Imphal,2025,3,0.0,15.3,30.72738095238095
Manipur,Imphal,2025,4,0.0,15.242857142857144,44.96845238095238
Manipur,Imphal,2025,5,3.0,15.5,59.68869047619048
Manipur,Imphal,2025,6,0.8,16.285714285714285,49.04226190476191
Manipur,Imphal,2025,7,7.0,16.242857142857144,46.510714285714286
Manipur,Imphal,2025,8,3.1,17.72857142857143,47.320238095238096
Manipur,Imphal,2025,9,1.9,18.057142857142857,44.19404761904762
Manipur,Imphal,2025,10,0.0,18.642857142857142,45.607142857142854
Manipur,Imphal,2025,11,19.099999999999998,19.8,79.7797619047619
Manipur,Imphal,2025,12,3.2,19.814285714285713,43.02023809523809
Manipur,Imphal,2025,13,0.1,21.62857142857143,72.17619047619048
Manipur,Imphal,2025,14,5.6,23.142857142857142,62.45773809523809
Manipur,Imphal,2025,15,3.2,23.842857142857145,38.31845238095238
Manipur,Imphal,2025,16,6.8999999999999995,23.514285714285712,36.048809523809524
Manipur,Imphal,2025,17,4.7,24.642857142857142,36.8297619047619
Manipur,Imphal,2025,18,12.7,22.228571428571428,32.617261904761904
Manipur,Imphal,2025,19,4.5,24.842857142857145,44.40238095238095
Manipur,Imphal,2025,20,16.5,24.942857142857143,49.93630952380952
Manipur,Imphal,2025,21,26.8,24.37142857142857,18.70952380952381
Manipur,Imphal,2025,22,208.1,23.542857142857144,7.758333333333334
Manipur,Imphal,2025,23,32.2,24.099999999999998,29.945833333333333
Manipur,Imphal,2025,24,12.8,26.814285714285713,25.56845238095238
Manipur,Imphal,2025,25,120.7,24.599999999999998,15.222619047619048
Manipur,Imphal,2025,26,66.8,24.400000000000002,13.496428571428572
Manipur,Imphal,2025,27,129.0,24.5,10.69047619047619
Manipur,Imphal,2025,28,69.5,24.400000000000002,14.911309523809523
Manipur,Imphal,2025,29,22.4,25.0,14.272619047619049
Manipur,Imphal,2025,30,84.7,25.385714285714283,12.725000000000001
Manipur,Imphal,2025,31,44.3,24.457142857142856,14.351190476190476
Manipur,Imphal,2025,32,25.9,24.071428571428573,12.238095238095237
Manipur,Imphal,2025,33,34.7,24.428571428571427,17.36904761904762
Manipur,Imphal,2025,34,46.699999999999996,24.042857142857144,11.974404761904761
Manipur,Imphal,2025,35,57.900000000000006,24.5,16.501785714285717
Manipur,Imphal,2025,36,30.9,24.97142857142857,14.454166666666667
Manipur,Imphal,2025,37,29.9,25.02857142857143,17.398809523809526
Manipur,Imphal,2025,38,59.099999999999994,24.042857142857144,16.679166666666667
Manipur,Imphal,2025,39,3.1999999999999997,25.97142857142857,14.885714285714286
Manipur,Imphal,2025,40,25.799999999999997,24.74285714285714,17.103571428571428
Manipur,Imphal,2025,41,29.1,23.67142857142857,15.273809523809524
Manipur,Imphal,2025,42,7.1,23.271428571428572,20.3125
Manipur,Imphal,2025,43,0.5,23.714285714285715,17.499404761904763
Manipur,Imphal,2025,44,3.5,23.957142857142856,23.09642857142857
Manipur,Imphal,2025,45,27.099999999999998,21.67142857142857,17.877380952380953
Manipur,Imphal,2025,46,0.0,18.74285714285714,16.992857142857144
Manipur,Imphal,2025,47,0.2,18.37142857142857,18.853571428571428
Manipur,Imphal,2025,48,0.0,16.17142857142857,19.973809523809525
Manipur,Imphal,2025,49,0.0,15.285714285714286,25.106547619047618
Manipur,Imphal,2025,50,0.0,14.1,21.201190476190476
Manipur,Imphal,2025,51,0.0,14.200000000000001,24.43214285714286
Manipur,Imphal,2025,52,0.2,14.428571428571429,28.407738095238095
Meghalaya,Shillong,2025,1,0.7000000000000001,11.9,24.094270833333336
Meghalaya,Shillong,2025,2,1.6,12.0,26.98035714285714
Meghalaya,Shillong,2025,3,1.1,12.5,25.107738095238098
Meghalaya,Shillong,2025,4,2.4,12.957142857142857,55.019047619047626
Meghalaya,Shillong,2025,5,2.0,11.957142857142857,56.88392857142857
Meghalaya,Shillong,2025,6,0.1,12.700000000000001,55.51845238095238
Meghalaya,Shillong,2025,7,0.4,12.299999999999999,46.48095238095238
Meghalaya,Shillong,2025,8,3.4000000000000004,13.685714285714285,46.62619047619047
Meghalaya,Shillong,2025,9,1.8,14.700000000000001,37.50357142857143
Meghalaya,Shillong,2025,10,0.30000000000000004,14.799999999999999,37.28035714285714
Meghalaya,Shillong,2025,11,9.7,17.385714285714283,44.8297619047619
Meghalaya,Shillong,2025,12,5.0,17.514285714285716,42.06130952380953
Meghalaya,Shillong,2025,13,0.7,18.685714285714287,44.6
Meghalaya,Shillong,2025,14,6.2,20.02857142857143,50.11726190476191
Meghalaya,Shillong,2025,15,15.7,18.8,36.97380952380953
Meghalaya,Shillong,2025,16,43.3,18.057142857142857,28.670238095238098
Meghalaya,Shillong,2025,17,27.5,20.271428571428572,19.503571428571426
Meghalaya,Shillong,2025,18,44.9,17.47142857142857,23.26904761904762
Meghalaya,Shillong,2025,19,30.9,20.0,37.592261904761905
Meghalaya,Shillong,2025,20,28.8,20.25714285714286,32.15238095238095
Meghalaya,Shillong,2025,21,91.0,19.685714285714287,12.960119047619049
Meghalaya,Shillong,2025,22,252.6,20.5,4.138690476190476
Meghalaya,Shillong,2025,23,31.000000000000004,20.5,19.825595238095236
Meghalaya,Shillong,2025,24,17.9,22.428571428571427,21.098214285714285
Meghalaya,Shillong,2025,25,89.2,20.97142857142857,5.135714285714285
